section,name,type,title,go-to-url,go-to-title,,,,,,,,,
,,,,,,,,,,https://iprice.my/shoes/women/high-heels/,,,,
,,,,,,,,,,https://iprice.my/shoes/women/sneakers/,,,,
,,,,,,,,,,https://iprice.my/shoes/women/sports/,,,,
,,,,,,,,,,https://iprice.my/shoes/women/boat/,,,,
,,,,,,,,,,https://iprice.my/shoes/women/sandals/,,,,
,,,,,,,,,,https://iprice.my/shoes/women/brogues/,,,,
,,,,,,,,,,https://iprice.my/shoes/women/wedges/,,,,
,,,,,,Mens' clothing,,https://iprice.my/clothing/men/,items1,,,,,
,,,,,,,,,name,url,,,,
,,,,,,,,,,https://iprice.my/clothing/men/jackets/,,,,
,,,,,,,,,,https://iprice.my/clothing/men/formal-wear/,,,,
,,,,,,,,,,https://iprice.my/clothing/men/jeans/,,,,
,,,,,,,,,,https://iprice.my/clothing/men/shirts/,,,,
,,,,,,,,,,https://iprice.my/clothing/men/pants/,,,,
,,,,,,,,,,https://iprice.my/clothing/traditional/baju-melayu/,,,,
,,,,,,,,,,https://iprice.my/clothing/men/shorts/,,,,
,,,,,,,,,,https://iprice.my/clothing/men/sportswear/,,,,
,,,,,,,,,,https://iprice.my/clothing/men/t-shirts/,,,,
,,,,,,,,,,https://iprice.my/clothing/men/polo-shirts/,,,,
,,,,,,,,,,https://iprice.my/clothing/men/sunglasses/,,,,
