,name,type,title,go-to-url,go-to-title,,,,,,,,,
,,,,,,M.A.C Shadescents Lipstick Ruby Woo,https://p.ipricegroup.com/da43e50f68ac0894b08f3087e88460731788542f_0.jpg,https://iprice.ph/compare/mac-shadescents-lipstick-ruby-woo/,,,,,,
,,,,,,Skinfood Black Sugar Mask Wash Off,https://p.ipricegroup.com/5c0d1bf1ebd10c4b566246739f99af4bbb997ce8_0.jpg,https://iprice.ph/compare/skinfood-black-sugar-mask-wash-off/,,,,,,
,,,,,,Celeteque Acne Solutions Spot Corrector Gel,https://p.ipricegroup.com/c9c90a69763d18985d9ac3b43d618ae9e26bd9c2_0.jpg,https://iprice.ph/compare/celeteque-acne-solutions-spot-corrector-gel/,,,,,,
,,,,,,Maybelline Color Sensational Creamy Matte Lipstick Touch Of Spice,https://p.ipricegroup.com/uploaded_63dbcd4fc23bebd01a8bfd0ac30905d9.jpg,https://iprice.ph/compare/maybelline-color-sensational-creamy-matte-lipstick-touch-of-spice/,,,,,,
,,,,,,Maybelline Dream Satin Liquid Foundation,https://p.ipricegroup.com/e88d5f0190a48a18f2df31d9bf63108f8bd64b32_0.jpg,https://iprice.ph/compare/maybelline-dream-satin-liquid-foundation/,,,,,,
,,,,,,M.A.C Matte Lipstick,https://p.ipricegroup.com/uploaded_b74672cbcfc7107400ee9e06e2b781f3.jpg,https://iprice.ph/compare/mac-matte-lipstick/,,,,,,
PDP-PLP-SeeMore,section10,link,More Products,1234,1234,items,,,,,,,,
,,,,,,name,image-url,url,,,,,,
,,,,,,Nvidia Graphics Card,https://p.ipricegroup.com/0aa3fed8880fcb17e15c6686ed44670014b20178_0.jpg,https://iprice.ph/nvidia/computing/hardware/graphic-cards/,,,,,,
,,,,,,Brother Printer,https://p.ipricegroup.com/uploaded_9fabe3a13b27e3131f27a32aa2609211.jpg,https://iprice.ph/brother/computing/printers/,,,,,,
,,,,,,Epson Printer,https://p.ipricegroup.com/uploaded_104435cca8de4432b54a1d4021f59fef.jpg,https://iprice.ph/epson/computing/printers/,,,,,,
,,,,,,Panasonic Appliances,https://p.ipricegroup.com/187125a2a279fdc66d5cf82fa4bbed4048ce399a_0.jpg,https://iprice.ph/panasonic/appliances/,,,,,,
,,,,,,Vita plus Grocery,https://p.ipricegroup.com/0dd30a2de10d0d5d13de85c828ff8330c903e247_0.jpg,https://iprice.ph/vita-plus/groceries/,,,,,,
,,,,,,Derma Roller Skin Care,https://p.ipricegroup.com/b85fe4643012cc4664d9d3daea6daa42f23a57e3_0.jpg,https://iprice.ph/derma-roller/skin-care/,,,,,,
,,,,,,Missha Skin Care,https://p.ipricegroup.com/f74426db2dd5621fbcb38dd74d5f1afef3fbbdf6_0.jpg,https://iprice.ph/missha/skin-care/,,,,,,
,,,,,,Aveeno Lotions,https://p.ipricegroup.com/a216fbfdb05f92992aa8165319b3fe84a5b74d3b_0.jpg,https://iprice.ph/aveeno/bath-body/lotions/,,,,,,
,,,,,,Skin food Makeup,https://p.ipricegroup.com/d12f1670bcd386b5ad5b2a782933c63bd9efb52f_0.jpg,https://iprice.ph/skin-food/makeup/,,,,,,
,,,,,,Cetaphil Face Cleansers,https://p.ipricegroup.com/uploaded_26661bc751d76d2c0167ec394d61b1fa.jpg,https://iprice.ph/cetaphil/skin-care/face/cleansers/,,,,,,
,,,,,,Formula Milk,https://p.ipricegroup.com/0c1254e43d47667cc28cf7b3ff597f35792b166d_0.jpg,https://iprice.ph/enfagrow/feeding/milk-formula/,,,,,,
,,,,,,TONYMOLY Tints,https://p.ipricegroup.com/db11347b4dd395578a37e0f8d2a77b066e723cf9_0.jpg,https://iprice.ph/tonymoly/makeup/lips/tints/,,,,,,
,,,,,,Nichido Makeup,https://p.ipricegroup.com/9e63a9f19485fefbe7ce05522839fea730a07057_0.jpg,https://iprice.ph/nichido/makeup/,,,,,,
,,,,,,MEIYA Makeup,https://p.ipricegroup.com/2d9df56047354ca92cf1c00f57d253f93be6a4d9_0.jpg,https://iprice.ph/meiya/makeup/,,,,,,
,,,,,,Pond's BB Creams,https://p.ipricegroup.com/026f94d2e5cbdbd0820688dbecead2cb6d7ecc00_0.jpg,https://iprice.ph/ponds/makeup/face/bb-creams/,,,,,,
,,,,,,Maybelline Lash Sensational Mascara,https://p.ipricegroup.com/d55d27a9949a31dbcaf27ce8e109aa7acb119f62_0.jpg,https://iprice.ph/compare/maybelline-lash-sensational-mascara/,,,,,,
,,,,,,Nature Republic Aloe Vera,https://p.ipricegroup.com/60be56922b3437a1f15d374d2bec8986e75831c4_0.jpg,https://iprice.ph/compare/nature-republic-aloe-vera/,,,,,,
,,,,,,Etude House Precious Mineral BB Cream Blooming Fit,https://p.ipricegroup.com/uploaded_8284a0e666e5fa30c06b47d697e79f48.jpg,https://iprice.ph/compare/etude-house-precious-mineral-bb-cream-blooming-fit/,,,,,,
,,,,,,Tarte Amazonian Clay 12 Hour Blush,https://p.ipricegroup.com/cd02c994e59cb74164c8f7d7c52ecf027a8b2787_0.jpg,https://iprice.ph/compare/tarte-amazonian-clay-12-hour-blush/,,,,,,
,,,,,,Human Nature Tinted Lip Balm,https://p.ipricegroup.com/6d6c30e7b992b5926bd518277991a95810d009d9_0.jpg,https://iprice.ph/compare/human-nature-tinted-lip-balm/,,,,,,
End,,,,,,,,,,,,,,
