Originating URL,Crawl date,Alternate URL
https://iprice.vn/alice-olivia/quan-ao/nu/dam/maxi/,12/6/2018,https://iprice.my/alice-olivia/clothing/women/dresses/maxi/
https://iprice.vn/barbie/quan-ao/vay/,12/6/2018,https://iprice.my/barbie/clothing/skirts/
https://iprice.vn/dragon-ball-z/do-choi/,12/6/2018,https://iprice.my/dragon-ball-z/toys/
https://iprice.vn/reebok/insta-pump-fury/giay-dep/giay-sneaker/,12/6/2018,https://iprice.my/reebok/insta-pump-fury/shoes/sneakers/
https://iprice.vn/reebok/quan-ao/do-lot/vo/,12/6/2018,https://iprice.my/reebok/clothing/underwear/socks/
https://iprice.vn/xn/,12/6/2018,https://iprice.my/xn/
https://iprice.vn/adidas/explosive/bounce/,12/6/2018,https://iprice.sg/adidas/explosive/bounce/
https://iprice.vn/marc-jacobs/cham-soc-mat/nu/,12/6/2018,https://iprice.sg/marc-jacobs/eyecare/women/
https://iprice.vn/shiseido/suc-khoe/,12/6/2018,https://iprice.sg/shiseido/health/
https://iprice.vn/xn/,12/6/2018,https://iprice.sg/xn/
https://iprice.vn/adidas/explosive/bounce/,12/6/2018,https://iprice.hk/adidas/explosive/bounce/
https://iprice.vn/adidas/dien-thoai-may-tinh-bang/phu-kien/op-lung-mieng-dan/,12/5/2018,https://iprice.co.id/adidas/ponsel-tablet/aksesoris/sarung-penutup/
https://iprice.vn/castle/do-choi/xay-dung/,12/5/2018,https://iprice.co.id/castle/mainan/bangunan/
https://iprice.vn/clorox/ve-sinh-cho-be/,12/5/2018,https://iprice.co.id/clorox/popok/
https://iprice.vn/colorland/,12/5/2018,https://iprice.co.id/colorland/
https://iprice.vn/ellesse/quan-ao/ao-jacket/,12/5/2018,https://iprice.co.id/ellesse/pakaian/jaket/
https://iprice.vn/fear-of-god/quan-ao/quan-dai/,12/5/2018,https://iprice.co.id/fear-of-god/pakaian/celana/
https://iprice.vn/gumay/,12/5/2018,https://iprice.co.id/gumay/
https://iprice.vn/lancome/tui/,12/5/2018,https://iprice.co.id/lancome/tas/
https://iprice.vn/my-little-pony/do-choi/xep-hinh/,12/5/2018,https://iprice.co.id/my-little-pony/mainan/puzzle/
